number,value,params_bagging_temperature,params_border_count,params_depth,params_iterations,params_l2_leaf_reg,params_learning_rate,params_min_data_in_leaf,params_od_wait,params_random_strength,user_attrs_best_iteration,user_attrs_valid_corr,user_attrs_valid_mae,user_attrs_valid_r2,user_attrs_valid_rmse,user_attrs_valid_spearman_corr,user_attrs_valid_weighted_rmse_diagnostic_only,state
0,1.9907947821156304,1.5599452033620265,64,7,1311,10.401663679887308,0.10260217747726169,1,244,1.5601864044243652,27,0.5545715968176127,1.5664912442851595,0.2870644625287405,1.9907947821156304,0.4518280624418953,2.0258525228970736,COMPLETE
1,1.9869248494370302,5.247564316322379,128,4,2548,2.0492680115417348,0.009818447719078614,12,123,3.0424224295953772,325,0.5576435157292349,1.5664091563140947,0.2898335383955467,1.9869248494370302,0.46541304383229926,2.018938633647641,COMPLETE
2,1.9796173281444371,0.46450412719997725,254,4,1531,7.475992999956503,0.060628760975110135,39,212,5.924145688620425,80,0.5603255439784146,1.5602942790390375,0.2950476394256363,1.9796173281444371,0.4762678474520639,2.0108115825692665,COMPLETE
3,1.997569080042651,4.951769101112702,64,7,1122,5.595074635794794,0.006819902315213207,13,154,1.2203823484477883,380,0.5510687957026107,1.5757304061936817,0.28220423791020977,1.997569080042651,0.4579231130578502,2.0305657367577945,COMPLETE
4,1.989940037766772,8.948273504276488,64,8,1776,20.74566765675251,0.008997217140167088,2,115,9.394989415641891,679,0.5559416534747689,1.5697942083794734,0.2876765264236282,1.989940037766772,0.4508485341011663,2.021146968093702,COMPLETE
5,1.9944328368101465,5.426960831582485,254,7,1349,4.037506188440754,0.011843743366810626,31,89,2.8093450968738076,290,0.5527661344557637,1.5735466384487904,0.2844563902007269,1.9944328368101465,0.45410675637091086,2.026462022146239,COMPLETE
6,1.9838012364805988,0.7404465173409036,128,7,314,17.320535358459537,0.06675426755440242,14,62,7.712703466859457,72,0.5617838449536353,1.5674985952657408,0.2920646660558682,1.9838012364805988,0.46914871904032185,2.0151939247501933,COMPLETE
7,1.988940406933685,4.722149251619493,128,7,1139,12.111307195599325,0.0140537324396345,31,149,8.872127425763265,599,0.5544687681834944,1.570390950525866,0.2883920069353937,1.988940406933685,0.449615905990421,2.019831908347423,COMPLETE
8,1.9982461780203697,6.364104112637804,128,3,1711,1.5251209898002924,0.01945659881967145,17,201,0.3142918568673425,122,0.5506185613649139,1.5743245395060455,0.2817175459260758,1.9982461780203697,0.4698232761540001,2.032092343697708,COMPLETE
9,1.9849435428385105,8.08120379564417,64,4,917,1.8789279685460507,0.006385847474975015,36,158,9.29697652342573,889,0.5587677191691205,1.5644018772234316,0.29124914901351284,1.9849435428385105,0.46060352171327973,2.0159295554778907,COMPLETE
10,1.9830900720421534,3.0056482304934593,254,5,2872,38.364834250811505,0.029532641708913645,25,241,5.957870676288187,144,0.5592768009021774,1.5634652999092817,0.2925721445104945,1.9830900720421534,0.46493796622360417,2.0158844609356525,COMPLETE
11,1.9837903713582716,2.622713788133538,254,5,2988,41.76358773145889,0.03440600357793629,40,250,5.809590727445089,124,0.5599948161694329,1.5628945793097981,0.2920724206461951,1.9837903713582716,0.4614692609129256,2.01599951941289,COMPLETE
12,1.9846884248337457,2.9191687602699723,254,5,2278,49.36809715913237,0.03893931652028809,25,209,5.86533301087902,126,0.5586774735353455,1.5635988479255842,0.2914313239512917,1.9846884248337457,0.45633710463254323,2.015457631060479,COMPLETE
13,1.9835791627829276,0.25549494810543205,32,5,2990,5.231730955912765,0.036572160997880396,25,208,5.735458580266026,159,0.5598816222392495,1.564377573721182,0.29222315473396365,1.9835791627829276,0.4598968272428465,2.013359051325612,COMPLETE
14,1.9787859726430275,2.8938538230389974,254,3,2271,26.82131155528966,0.06100607286320322,22,191,4.134140996927128,64,0.5614328467600405,1.5589937958839521,0.29563961541352135,1.9787859726430275,0.47051054570459383,2.010893545353948,COMPLETE
15,1.9793637926016958,1.6264241590694475,254,3,2080,24.19852500033949,0.0655239216255012,40,183,3.8478137131798635,93,0.5605963590712149,1.560189417929471,0.2952281985988958,1.9793637926016958,0.47046324693551533,2.0106516676328634,COMPLETE
16,1.979892021199061,2.060133834323856,32,3,2144,26.330713871588536,0.09573858133142682,21,176,4.013686797334588,49,0.5595889040713049,1.560054959319546,0.29485198650855027,1.979892021199061,0.47690663451853,2.0119888837678688,COMPLETE
17,1.9836435218521726,3.8018272638611066,254,3,2109,26.796840574168787,0.06495227586105677,6,181,4.258996828829699,93,0.5584409129073604,1.5639421657486745,0.29217722503391896,1.9836435218521726,0.4649196847424232,2.013584229424313,COMPLETE
18,1.9752876254803353,3.867469233771689,254,3,2502,11.563301758925313,0.04880239020520409,32,184,4.404734776736463,80,0.5641089208714719,1.5561103393327234,0.298127927960972,1.9752876254803353,0.4769246310214172,2.007326537901744,COMPLETE
19,1.9823457955286305,6.503923348460528,254,4,2467,13.424736042502296,0.019548756487791558,31,130,7.290552167544239,268,0.5600300997163227,1.5634830915672429,0.2931030564850988,1.9823457955286305,0.4626571748105371,2.0128512621725503,COMPLETE
20,1.9749555018046654,3.9765063153055857,32,3,2652,2.8629178542040976,0.04729413994973291,20,219,4.6428196869187826,97,0.5649045042146322,1.5570588550511952,0.29836393281622586,1.9749555018046654,0.48562804534150167,2.0062827543319526,COMPLETE
21,1.9743725232114537,3.8936926580975393,32,3,2647,2.7721161327504027,0.045576199036651846,19,226,4.910207754165996,89,0.564631968998155,1.5553837795293863,0.2987780975260832,1.9743725232114537,0.4821970575574832,2.0064546996334807,COMPLETE
22,1.980283868895806,3.960280249412118,32,4,2629,2.962176921582261,0.04552431053002938,17,226,4.869700005800604,108,0.5618548563751654,1.5629670362721257,0.2945728420250966,1.980283868895806,0.46817962209658914,2.0114415201427858,COMPLETE
23,1.9818248374758576,3.934990300608467,32,3,2719,1.0742661101507474,0.02410774572628756,9,224,2.8334704162364663,135,0.56155778736536,1.5627967721290497,0.2934745509704866,1.9818248374758576,0.4740975725116852,2.0130953418048882,COMPLETE
24,1.9777940153942382,6.422676233260875,32,3,2428,2.9772929430218014,0.04860047705332355,20,232,6.7683031864223775,158,0.564213940188747,1.5606610168606472,0.29634562432236644,1.9777940153942382,0.4680592650513114,2.0085404677218692,COMPLETE
25,1.9760423060297079,4.215243941194245,32,4,2747,2.747926110003308,0.08427493021429401,28,173,4.882412658081426,52,0.5630718912375827,1.5547694557865632,0.2975915094861138,1.9760423060297079,0.46669501790944534,2.0070688795752054,COMPLETE
26,1.979255029388721,5.777393576868263,32,3,1846,1.0375182247251276,0.027135392309704204,35,196,5.067447321848529,232,0.5601292355755616,1.5602483171617092,0.2953056488784531,1.979255029388721,0.464330969583314,2.010344842824677,COMPLETE
27,1.9814220360000503,7.36800514583827,32,4,2390,7.227007114681772,0.04388339619852673,18,224,2.3122458061725877,83,0.5613217439528014,1.562138647656049,0.2937617212259943,1.9814220360000503,0.4693476301714933,2.0125408958380313,COMPLETE
28,1.9758766388211293,3.4525426040455436,32,3,2789,4.188691178829904,0.021701494287110216,10,218,3.4792442362234985,200,0.564016087755859,1.5579824100371649,0.2977092814342228,1.9758766388211293,0.4753533700560133,2.0071872450130788,COMPLETE
29,1.9868261329395125,2.2355767998475042,32,6,1994,9.346718684856608,0.11051255931194381,28,238,1.9628595633951282,20,0.5601745677946698,1.5684018351878308,0.28990410312198334,1.9868261329395125,0.4670461488291025,2.0194925132246606,COMPLETE
30,1.979491532920115,4.503550825952254,64,4,2562,1.4802574892651679,0.08295350609235971,35,171,6.695108829336814,58,0.5603398314937087,1.56203633511505,0.2951372292887784,1.979491532920115,0.4568316602736027,2.0104787734655742,COMPLETE
31,1.9779672921833225,3.34886813117042,32,3,2833,3.9450600523247874,0.02158217985542658,8,216,3.553872142362664,308,0.5624850813516659,1.55882167682248,0.2962223229967744,1.9779672921833225,0.4673297167543801,2.0084375429041668,COMPLETE
32,1.9817792728888275,3.5638497432468195,32,3,2558,2.2268542958970183,0.0321106870130892,3,196,3.363055507838693,122,0.5615658086231734,1.5655066798181225,0.2935070383726319,1.9817792728888275,0.46876096785973587,2.012614060919954,COMPLETE
33,1.9745557664995617,0.9700910826311357,32,3,2687,4.05784141058686,0.0530656747985429,10,220,4.63586702758639,101,0.5652042456288524,1.5564723962698477,0.2986479294160397,1.9745557664995617,0.4740481783027708,2.0058393520135063,COMPLETE
34,1.9841383586086054,1.0242203093430653,32,4,2297,5.8384143655008405,0.04942351604276176,12,237,4.749642559827777,86,0.5604320649235375,1.565585120064181,0.2918240361574954,1.9841383586086054,0.46087712320089347,2.0148508615645895,COMPLETE
35,1.9741515251578599,1.3839732839958434,32,3,2679,8.055467936851437,0.053789516994793285,14,206,4.518530387314817,109,0.5648055464287295,1.556092887121902,0.2989350689189524,1.9741515251578599,0.47352159714427755,2.0049491885018256,COMPLETE
36,1.9839740055517232,1.274630765297143,32,4,2682,8.087881131092065,0.057866445384627666,15,250,5.4470989504927365,98,0.5587843133440069,1.565556380564678,0.29194135263740006,1.9839740055517232,0.45547537720055886,2.015130490031962,COMPLETE
37,1.977535301683145,1.7838777047915095,32,3,2893,3.506992803116065,0.08094629239516536,15,206,6.613485684440363,103,0.5626242914789265,1.5608567939096816,0.2965297012554102,1.977535301683145,0.466060070105601,2.008346050255329,COMPLETE
38,1.9912783627919663,0.8986684000454274,32,8,2642,4.910791260408249,0.04119311959783638,5,218,5.278170529324868,142,0.5523195853828644,1.5730341591177825,0.2867180644717857,1.9912783627919663,0.44650073391406814,2.023403277542993,COMPLETE
39,2.0024541586810987,0.04864475416529901,128,4,2332,2.0991630373827594,0.05450358042116536,12,230,0.9707577187797725,48,0.5471601984832406,1.5778038016756282,0.27868918918531194,2.0024541586810987,0.4700061238431394,2.0333940282997705,COMPLETE
40,1.9943370747184443,5.317691689004441,64,3,1968,2.608837531292626,0.07035397242820463,19,165,2.464175815013333,52,0.5535735391674124,1.571990862106739,0.28452510177274226,1.9943370747184443,0.46567553864847755,2.023712542587411,COMPLETE
41,1.974984895428862,1.3418605258374727,32,3,2506,16.2684451557215,0.050985775886227956,23,190,4.478481318626988,153,0.5646215523493188,1.5590135311113327,0.29834304750479956,1.974984895428862,0.4719158009374449,2.0046678529506914,COMPLETE
42,1.974850797341519,9.72569131881668,32,3,2530,17.054987280000116,0.052890413114088694,23,199,4.549481595707783,94,0.5641132238061772,1.5573278880180619,0.29843832687753236,1.974850797341519,0.47658397605322006,2.006153688909806,COMPLETE
43,1.9774675672557767,8.527949593143822,32,3,2814,6.645609149368491,0.038151240009164374,16,200,3.7281112388784012,186,0.5616792985510595,1.559047358280984,0.2965778908799165,1.9774675672557767,0.4695652927273727,2.007616342989592,COMPLETE
44,1.9812954178527615,9.99704479153149,32,4,2215,1.5647501067923804,0.005308266356088928,23,212,6.158224322965964,1277,0.5607305938987309,1.5629006003713477,0.2938519793573843,1.9812954178527615,0.4642210189251814,2.011421586689929,COMPLETE
45,1.974550381364979,7.389856528125195,128,3,749,9.121280830887983,0.07366911627092466,13,203,5.382046127226388,88,0.5645953398732815,1.5574472699131328,0.2986517549551345,1.974550381364979,0.4666652584034442,2.005231095248787,COMPLETE
46,1.969969072072861,9.684332170051189,128,3,626,18.31903771424788,0.09757052843973821,11,202,5.444961777888783,63,0.5647422020589489,1.5497499535657038,0.30190248564040456,1.969969072072861,0.4683393599865134,2.001838915507509,COMPLETE
47,1.9650505729108938,7.672575639737803,128,3,638,9.05195661499156,0.11803195907327942,11,141,7.715721160955942,46,0.5702936067121466,1.5487637581191045,0.3053840688752959,1.9650505729108938,0.47683892803035927,1.9960204450225707,COMPLETE
48,1.9787262626430662,7.742794432346114,128,4,531,14.040752073075142,0.11291473418727237,13,92,7.685177181057525,37,0.5654079741915049,1.562758613531719,0.2956821230162394,1.9787262626430662,0.4666147982040446,2.0088032868414616,COMPLETE
49,1.968534153557109,8.960901541288493,128,3,734,9.329200396264383,0.07460363145646204,7,137,8.638268867533661,114,0.5648991092606507,1.5498758903832381,0.3029190987854806,1.968534153557109,0.4781349354160389,2.0005347601162904,COMPLETE
50,1.9776256734338917,9.388811085796714,128,4,308,20.842348702824662,0.09403034553322974,7,144,8.34794017633854,108,0.5584239342194353,1.5601587034997664,0.2964654037482273,1.9776256734338917,0.4626923302975573,2.0109695713482143,COMPLETE
51,1.9712334593601541,8.926249194467951,128,3,752,9.545815712063636,0.07428781322727389,11,113,8.462934478288048,113,0.5638634455443511,1.5537678671199735,0.30100607676164703,1.9712334593601541,0.4699468714838396,2.003015469704468,COMPLETE
52,1.975637835024028,8.916763304418053,128,3,837,10.050236782988437,0.09579455397433428,4,105,9.88113608499153,100,0.561396538853304,1.554963166447974,0.29787902842378555,1.975637835024028,0.46644755045996694,2.0069325688928035,COMPLETE
53,1.9652611788694618,8.404524101549612,128,3,543,10.912115295095271,0.11978066519087227,1,130,8.51679866092063,46,0.5685623243258388,1.5474231147639639,0.30523516879565527,1.9652611788694618,0.4767288647212501,1.9978022806871027,COMPLETE
54,1.9745029607652063,8.346456995783148,128,3,531,11.232596902374397,0.10342300244943241,1,133,8.394943039426355,32,0.5667943292441094,1.5568049163977664,0.29868544156589805,1.9745029607652063,0.4801466616490083,2.0080726413989565,COMPLETE
55,1.9644964227297403,9.144157678098455,128,3,1067,8.119006971308067,0.11984896043318047,11,115,8.843978858349475,46,0.568800137289896,1.546681737466431,0.3057757812056072,1.9644964227297403,0.4787438568917595,1.9971855858377956,COMPLETE
56,1.966361139299058,9.113017526552902,128,3,1137,14.495741019737462,0.11978987531549655,11,114,8.98531407665602,67,0.5658867908630555,1.5482978437514479,0.3044572287473952,1.966361139299058,0.4781501164354706,1.9993246662179738,COMPLETE
57,1.9751806512917838,9.259711363052103,128,4,1153,14.407355116692985,0.11284737900261507,7,58,9.10668705371789,65,0.5644246453587151,1.5567902124643596,0.2982039474341054,1.9751806512917838,0.4686191687598221,2.0063684308351726,COMPLETE
58,1.9819349851947274,7.952205865548947,128,3,1404,21.152852483081332,0.11959401471502656,9,144,9.76379236412499,81,0.5607201207851975,1.5661736042448036,0.2933960129204036,1.9819349851947274,0.4731186108083381,2.010194407906197,COMPLETE
59,1.9697931771597927,8.57007777765294,128,3,1046,12.334398555252246,0.09237023078523933,5,69,7.694477391983779,62,0.5647964273461528,1.551596591073464,0.3020271437595753,1.9697931771597927,0.47447040141363644,2.001859369912864,COMPLETE
60,1.9719070319574035,6.934428001405837,128,6,1050,11.82429647633366,0.08463459658954954,3,72,7.932903170857839,54,0.5664710364106691,1.5557536714084328,0.3005283011937756,1.9719070319574035,0.4661784483271235,2.002144385615368,COMPLETE
61,1.9736500052540622,8.55272790257757,128,3,557,12.820800839806036,0.094689259792899,5,123,8.907823711916292,98,0.5638731299122617,1.5555595603849275,0.2992912253251423,1.9736500052540622,0.4700428969180423,2.005126746385973,COMPLETE
62,1.965159382826044,9.3483969845632,128,3,1012,16.138993054219373,0.10250305366795069,1,99,9.497690149935272,83,0.5670140415200627,1.5466998349123937,0.30530714139655324,1.965159382826044,0.48215960015048825,1.9974489490013787,COMPLETE
63,1.9800899265406857,9.215839856916736,128,3,1013,15.752539635846068,0.10516644631641267,1,103,9.56152298810181,86,0.5634369815000451,1.5630260972049783,0.2947110095949771,1.9800899265406857,0.48218972098230106,2.0082730892117886,COMPLETE
64,1.9704870114654385,8.313278035228404,128,3,1250,33.30261899433805,0.08770022292074153,2,74,7.3770170526343595,103,0.5643769413371161,1.5519692173483326,0.30153535324273606,1.9704870114654385,0.47422750415326603,2.002343999617644,COMPLETE
65,1.9644139051993899,8.790217923791301,128,3,933,6.247556869887243,0.11950048797722716,6,133,8.76607484574552,46,0.5688148560318016,1.5465575912037974,0.3058341009503074,1.9644139051993899,0.4787733470372395,1.9971209384975537,COMPLETE
66,1.976629038355758,8.82533413447451,128,3,931,6.766732058451706,0.11934825101843771,7,134,9.310822060694008,80,0.564972325035606,1.5623372679021874,0.29717432514646713,1.976629038355758,0.47666871500030256,2.004129156925041,COMPLETE
67,1.9690876272068227,7.650477141917467,128,3,414,8.256467165573667,0.10589659708429364,9,123,8.627291608908912,53,0.566157087626259,1.5506453879591025,0.30252706073229063,1.9690876272068227,0.47709854937307006,2.0011284085439125,COMPLETE
68,1.9793839859500206,8.10059449072734,128,4,687,5.576789250969318,0.07536365910622056,3,155,8.119638676729727,91,0.559662018027996,1.5606034501334551,0.29521381844793637,1.9793839859500206,0.4676107198112895,2.0121074784632778,COMPLETE
69,1.9643795856512571,9.52081439069469,128,3,911,6.570426859177464,0.11989979441894422,6,115,8.76378316574402,46,0.5688026939575619,1.5465270941053386,0.30585835576933107,1.9643795856512571,0.47868221749588497,1.997077245810378,COMPLETE
70,1.9684714865954718,9.583703571505772,128,3,1581,6.2335799171241035,0.103638142571194,4,116,9.067582657388593,91,0.5655862928992356,1.551104386971458,0.3029634802829426,1.9684714865954718,0.4796640778251868,1.9997211427304729,COMPLETE
71,1.9659133903371386,9.491575799022854,128,3,1554,6.834050287185706,0.11908321566878705,4,114,9.019640176240422,67,0.5657116545410656,1.5475434925160305,0.3047739488968725,1.9659133903371386,0.47742908068078055,1.9988622893540668,COMPLETE
72,1.9770486405113332,9.224415145509656,128,3,857,4.791943971664258,0.11171665014449941,2,94,9.537073322958351,56,0.5638013343733915,1.5616083540043528,0.2968758994286058,1.9770486405113332,0.4784407947534944,2.0067388734599283,COMPLETE
73,1.9659134661136095,9.918388080566801,128,3,1194,10.774511777036857,0.11934606576601565,6,104,8.799320702710522,70,0.5654168222133894,1.547849363765675,0.30477389530165533,1.9659134661136095,0.4781310846128841,1.998762068627962,COMPLETE
74,1.972159402772172,9.911824384691881,128,3,1308,7.374951707179015,0.08917850423714123,6,85,9.998968444106708,85,0.5659414192869726,1.5532207315079807,0.3003492485955914,1.972159402772172,0.47681431221472964,2.0033532376080063,COMPLETE
